Index,Original Code,Program Length,Ground truth,Original Prediction,Adversarial Code,Adversarial truth,Adv Prediction,Is Success,Query Times,Time Cost,Perturbation Type,orig prob,current prob,Attack path
20,"def func(nums, k):
    import collections
    d = collections.defaultdict(int)
    for row in nums:
        for i in row:
            d[i] += 1
    temp = []
    import heapq
    for key, v in d.items():
        if len(temp) < k:
            temp.append((v, key))
            #begin to write code
",297,"def func(nums, k):
    import collections
    d = collections.defaultdict(int)
    for row in nums:
        for i in row:
            d[i] += 1
    temp = []
    import heapq
    for key, v in d.items():
        if len(temp) < k:
            temp.append((v, key))
            if len(temp) == k:
                heapq.heapify(temp)
        else:
            if v > temp[0][0]:
                heapq.heappop(temp)
                heapq.heappush(temp, (v, key))
    result = []
    while temp:
        v, key = heapq.heappop(temp)
        result.append(key)
    return result","from collections import Counter

def func(nums, k):
    # Step 1: Count the frequency of each number
    count = Counter(nums)
    
    # Step 2: Find the top k numbers with the highest frequency
    top_k = count.most_common(k)
    
    return top_k
",,,,-2,1,0.18469329277674357,code_stmt_exchange:None,0.0,0.0,
21,"import math 
def max_Prime_Factors (n):
    maxPrime = -1 
    while n%2 == 0: 
        maxPrime = 2
        n >>= 1    
    for i in range(3,int(math.sqrt(n))+1,2): 
    #begin to write code
",192,"import math 
def max_Prime_Factors (n): 
    maxPrime = -1 
    while n%2 == 0: 
        maxPrime = 2
        n >>= 1    
    for i in range(3,int(math.sqrt(n))+1,2): 
        while n % i == 0: 
            maxPrime = i 
            n = n / i 
    if n > 2: 
        maxPrime = n  
    return int(maxPrime)","import math

def max_Prime_Factors (n):
    maxPrime = -1 
    while n%2 == 0: 
        maxPrime = 2
        n >>= 1    
    for i in range(3,int(math.sqrt(n))+1,2): 
        if n % i == 0: 
            maxPrime = i 
            n //= i 

    return maxPrime

# Example usage:
# print(max_Prime_Factors(13195))  # Output: 29
",,,,-2,1,0.18419645229975382,code_stmt_exchange:None,0.0,0.0,
22,"def decimal_To_Binary(N):
    B_Number = 0
    cnt = 0
    while (N != 0): 
        rem = N % 2
        #begin to write code
",125,"def decimal_To_Binary(N): 
    B_Number = 0
    cnt = 0
    while (N != 0): 
        rem = N % 2
        c = pow(10,cnt)  
        B_Number += rem*c  
        N //= 2 
        cnt += 1
    return B_Number  ","# Import necessary packages
import math

def decimal_To_Binary(N):
    """"""
    Convert a decimal number to its binary representation.
    
    Args:
    N (int): The decimal number to convert.
    
    Returns:
    str: The binary representation of the decimal number.
    """"""
    if N == 0:
        return ""0""
    
    B_Number = 0
    cnt = 0
    
    while N!= 0:
        rem = N % 2
        B_Number = B_Number * 2 + rem
        N = N // 2
    
    return bin(B_Number)[2:]

# Example usage
print(decimal_To_Binary(8))  # Output: '1000'
print(decimal_To_Binary(15))  # Output: '1111'
",,,,-2,1,0.20751436154047648,code_stmt_exchange:None,0.0,0.0,
23,"def find_missing(ar,N):
    l = 0
    r = N - 1
    while (l <= r):  
        mid = (l + r) / 2
        mid= int (mid) 
        if (ar[mid] != mid + 1 and ar[mid - 1] == mid): 
        #begin to write code
",206,"def find_missing(ar,N): 
    l = 0
    r = N - 1
    while (l <= r):  
        mid = (l + r) / 2
        mid= int (mid) 
        if (ar[mid] != mid + 1 and ar[mid - 1] == mid): 
            return (mid + 1)  
        elif (ar[mid] != mid + 1): 
            r = mid - 1 
        else: 
            l = mid + 1
    return (-1) ","def find_missing(ar, N):
    l = 0
    r = N - 1
    while (l <= r):
        mid = (l + r) // 2
        mid = int (mid) 
        if (ar[mid]!= mid + 1 and ar[mid - 1] == mid):
            #begin to write code
            return mid + 1
        elif (ar[mid] < mid + 1):
            l = mid + 1
        else:
            r = mid - 1
    return N + 1

# Example usage:
# ar = [1, 2, 4, 5, 6]
# N = 6
# print(find_missing(ar, N))  # Output: 5
",,,,-2,1,0.20999350547790527,code_stmt_exchange:None,0.0,0.0,
24,"def find_rect_num(n):
    #begin to write code
",47,"def find_rect_num(n):
  return n*(n + 1) ","def find_rect_num(n):
    # Initialize the first two numbers of the sequence
    a, b = 0, 1
    
    # Loop to find the n-th number
    while n > 0:
        a, b = b, a + b  # Calculate the next number in the sequence
        
        # Decrement the count
        n -= 1
    
    return a

# Example usage:
print(find_rect_num(5))  # Output: 15
",,,,-2,1,0.17707317272822062,code_stmt_exchange:None,0.0,0.0,
25,"def find_Nth_Digit(p,q,N) :
    while (N > 0) : 
        N -= 1;  
        p *= 10;  
        #begin to write code
",115,"def find_Nth_Digit(p,q,N) :  
    while (N > 0) : 
        N -= 1;  
        p *= 10;  
        res = p // q;  
        p %= q;  
    return res;  ","def find_Nth_Digit(p, q, N):
    while (N > 0):
        N -= 1
        p *= 10
    return int(str(p)[N])

# Example usage:
# result = find_Nth_Digit(3456789, 12345, 5)
# print(result)  # Output should be 6
",,,,-2,1,0.17929569085439045,code_stmt_exchange:None,0.0,0.0,
26,"def sort_mixed_list(mixed_list):
    int_part = sorted([i for i in mixed_list if type(i) is int])
    #begin to write code
",123,"def sort_mixed_list(mixed_list):
    int_part = sorted([i for i in mixed_list if type(i) is int])
    str_part = sorted([i for i in mixed_list if type(i) is str])
    return int_part + str_part","def sort_mixed_list(mixed_list):
    # Convert mixed_list to a list of integers
    int_part = [i for i in mixed_list if type(i) is int]
    
    # Sort the list of integers
    int_part.sort()
    
    # Convert the sorted list back to a list of strings
    str_part = [str(i) for i in int_part]
    
    return str_part

# Example usage:
mixed_list = [3, ""apple"", 1, ""banana"", 2]
sorted_list = sort_mixed_list(mixed_list)
print(sorted_list)  # Output: ['1', '2', '3', 'apple', 'banana']
",,,,-2,1,0.1738555073738098,code_stmt_exchange:None,0.0,0.0,
27,"def div_even_odd(list1):
    first_even = next((el for el in list1 if el%2==0),-1)
    #begin to write code
",108,"def div_even_odd(list1):
    first_even = next((el for el in list1 if el%2==0),-1)
    first_odd = next((el for el in list1 if el%2!=0),-1)
    return (first_even/first_odd)","        <|im_end|>


",,,,-2,1,0.21268051862716675,code_stmt_exchange:None,0.0,0.0,
28,"import heapq
from collections import Counter
def rearange_string(S):
    ctr = Counter(S)
    heap = [(-value, key) for key, value in ctr.items()]
    heapq.heapify(heap)
    if (-heap[0][0]) * 2 > len(S) + 1: 
        return """"
    ans = []
    #begin to write code
",267,"import heapq
from collections import Counter
def rearange_string(S):
    ctr = Counter(S)
    heap = [(-value, key) for key, value in ctr.items()]
    heapq.heapify(heap)
    if (-heap[0][0]) * 2 > len(S) + 1: 
        return """"
    ans = []
    while len(heap) >= 2:
        nct1, char1 = heapq.heappop(heap)
        nct2, char2 = heapq.heappop(heap)
        ans.extend([char1, char2])
        if nct1 + 1: heapq.heappush(heap, (nct1 + 1, char1))
        if nct2 + 1: heapq.heappush(heap, (nct2 + 1, char2))
    return """".join(ans) + (heap[0][1] if heap else """")","        <|im_end|>



",,,,-2,1,0.20887075662612914,code_stmt_exchange:None,0.0,0.0,
29,"from collections import Counter
from itertools import chain
def freq_element(nums):
  result = Counter(chain.from_iterable(nums))
  #begin to write code
",153,"from collections import Counter
from itertools import chain
def freq_element(nums):
  result = Counter(chain.from_iterable(nums))
  return result","from collections import Counter
from itertools import chain

def freq_element(nums):
    # Use Counter to count the frequency of each element in the list of lists
    result = Counter(chain.from_iterable(nums))
    return result

# Example usage
nums = [
    [1, 2, 2, 3],
    [4, 4, 4],
    [1, 1, 1]
]

print(freq_element(nums))  # Output: Counter({1: 3, 2: 2, 3: 1})
","from collections import Counter
from itertools import chain
def freq_element(nums):
  result = Counter(chain.from_iterable(nums))
  #begin to write code
","from collections import Counter
from itertools import chain
def freq_element(nums):
  result = Counter(chain.from_iterable(nums))
  return result","from collections import Counter
from itertools import chain

def freq_element(nums):
    # Use Counter to count occurrences of each element
    result = Counter(chain.from_iterable(nums))
    
    # Print the result
    print(result)

# Example usage
nums = [
    [1, 2, 2, 3, 3],
    [4, 4, 4, 4],
    [5, 5, 5, 5]
]

freq_element(nums)
",1,5,0.6504391590754192,code_stmt_exchange:while2for,1.0,0.0,"{'from collections import Counter\nfrom itertools import chain\ndef freq_element(nums):\n  result = Counter(chain.from_iterable(nums))\n  return result': [('from collections import Counter\nfrom itertools import chain\ndef freq_element(nums):\n  result = Counter(chain.from_iterable(nums))\n  #begin to write code\n', 'from collections import Counter\nfrom itertools import chain\n\ndef freq_element(nums):\n    # Use Counter to count occurrences of each element\n    result = Counter(chain.from_iterable(nums))\n    \n    return result\n\n# Example usage:\nnums = [\n    [1, 2, 2, 3],\n    [3, 3, 3, 4],\n    [4, 4, 4]\n]\n\nresult = freq_element(nums)\nprint(result)  # Output: Counter({1: 2, 2: 3, 3: 3, 4: 4})\n', 'else_if2elseif'), ('from collections import Counter\nfrom itertools import chain\ndef freq_element(nums):\n  result = Counter(chain.from_iterable(nums))\n  #begin to write code\n', 'from collections import Counter\nfrom itertools import chain\n\ndef freq_element(nums):\n    # Use Counter to count occurrences of each element\n    result = Counter(chain.from_iterable(nums))\n    \n    # Print the result\n    print(result)\n\n# Example usage\nnums = [\n    [1, 2, 2, 3, 3],\n    [4, 4, 4, 4],\n    [5, 5, 5, 5]\n]\n\nfreq_element(nums)\n', 'while2for')]}"
30,"def filter_evennumbers(nums):
 even_nums = list(filter(lambda x: x%2 == 0, nums))
 #begin to write code
",104,"def filter_evennumbers(nums):
 even_nums = list(filter(lambda x: x%2 == 0, nums))
 return even_nums","# Define the function to filter even numbers using a lambda function
def filter_evennumbers(nums):
    # Use the filter function with a lambda to filter out even numbers
    even_nums = list(filter(lambda x: x % 2 == 0, nums))
    return even_nums

# Example usage
numbers = [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]
even_numbers = filter_evennumbers(numbers)
print(even_numbers)  # Output: [2, 4, 6, 8, 10]
","def filter_evennumbers(nums):
 even_nums = list(filter(lambda x: x%2 == 0, nums))
 #begin to write code
","def filter_evennumbers(nums):
 even_nums = list(filter(lambda x: x%2 == 0, nums))
 return even_nums","# Import necessary packages
from typing import List

def filter_evennumbers(nums: List[int]) -> List[int]:
    """"""
    Filter even numbers using a lambda function.
    
    Args:
    nums (List[int]): A list of integers.
    
    Returns:
    List[int]: A list of even numbers from the input list.
    """"""
    # Use a list comprehension to filter even numbers
    even_nums = [num for num in nums if num % 2 == 0]
    return even_nums

# Example usage
if __name__ == ""__main__"":
    # Example list of numbers
    numbers = [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]
    # Call the function and print the result
    even_numbers = filter_evennumbers(numbers)
    print(even_numbers)
",-1,21,2.3195017337799073,code_stmt_exchange:for_var_inner,1.0,0.6458377306996268,"{'def filter_evennumbers(nums):\n even_nums = list(filter(lambda x: x%2 == 0, nums))\n return even_nums': [('def filter_evennumbers(nums):\n even_nums = list(filter(lambda x: x%2 == 0, nums))\n #begin to write code\n', 'from typing import List\n\ndef filter_evennumbers(nums: List[int]) -> List[int]:\n    """"""\n    Filters even numbers from a given list of integers using a lambda function.\n\n    Args:\n    nums (List[int]): A list of integers.\n\n    Returns:\n    List[int]: A list containing only the even numbers from the input list.\n    """"""\n    return list(filter(lambda x: x % 2 == 0, nums))\n\n# Example usage\nnumbers = [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]\neven_numbers = filter_evennumbers(numbers)\nprint(even_numbers)  # Output: [2, 4, 6, 8, 10]\n', 'Not_Determinator_once'), ('def filter_evennumbers(nums):\n even_nums = list(filter(lambda x: x%2 == 0, nums))\n #begin to write code\n', 'def filter_evennumbers(nums):\n    # Use a list comprehension to filter out even numbers\n    even_nums = [num for num in nums if num % 2 == 0]\n    return even_nums\n', 'for_var_outer'), ('def filter_evennumbers(nums):\n even_nums = list(filter(lambda x: x%2 == 0, nums))\n #begin to write code\n', '# Import necessary packages\nfrom typing import List\n\ndef filter_evennumbers(nums: List[int]) -> List[int]:\n    """"""\n    Filters out even numbers from the given list using a lambda function.\n    \n    Parameters:\n    nums (List[int]): A list of integers.\n    \n    Returns:\n    List[int]: A list containing only the even numbers from the input list.\n    """"""\n    # Use the filter function with a lambda function to filter even numbers\n    even_nums = list(filter(lambda x: x % 2 == 0, nums))\n    return even_nums\n\n# Example usage\ninput_list = [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]\noutput_list = filter_evennumbers(input_list)\nprint(output_list)  # Output: [2, 4, 6, 8, 10]\n', 'while2for'), ('def filter_evennumbers(nums):\n even_nums = list(filter(lambda x: x%2 == 0, nums))\n #begin to write code\n', '# Import necessary packages\nfrom typing import List\n\ndef filter_evennumbers(nums: List[int]) -> List[int]:\n    """"""\n    Filter even numbers from a given list using a lambda function.\n    \n    Args:\n    nums (List[int]): A list of integers.\n    \n    Returns:\n    List[int]: A list containing only the even numbers from the input list.\n    """"""\n    # Use a list comprehension with a lambda function to filter even numbers\n    even_nums = [num for num in nums if num % 2 == 0]\n    return even_nums\n\n# Example usage\nnums = [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]\neven_numbers = filter_evennumbers(nums)\nprint(even_numbers)  # Output: [2, 4, 6, 8, 10]\n', 'else_if2elseif'), ('def filter_evennumbers(nums):\n even_nums = list(filter(lambda x: x%2 == 0, nums))\n #begin to write code\n', '# Import necessary packages\nfrom typing import List\n\ndef filter_evennumbers(nums: List[int]) -> List[int]:\n    # Use a list comprehension with a lambda function to filter even numbers\n    even_nums = [num for num in nums if num % 2 == 0]\n    return even_nums\n\n# Example usage\nnums = [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]\neven_numbers = filter_evennumbers(nums)\nprint(even_numbers)  # Output: [2, 4, 6, 8, 10]\n', 'for_var_outer'), ('def filter_evennumbers(nums):\n even_nums = list(filter(lambda x: x%2 == 0, nums))\n #begin to write code\n', 'from typing import List\n\ndef filter_evennumbers(nums: List[int]) -> List[int]:\n    """"""\n    Filters even numbers from a given list of integers.\n\n    Args:\n    nums (List[int]): A list of integers.\n\n    Returns:\n    List[int]: A list containing only the even numbers from the input list.\n    """"""\n    return [num for num in nums if num % 2 == 0]\n', 'else_if2elseif'), ('def filter_evennumbers(nums):\n even_nums = list(filter(lambda x: x%2 == 0, nums))\n #begin to write code\n', '# Importing necessary library\nfrom typing import List\n\ndef filter_evennumbers(nums: List[int]) -> List[int]:\n    """"""\n    Filter out even numbers from the given list using a lambda function.\n    \n    Parameters:\n    nums (List[int]): A list of integers.\n    \n    Returns:\n    List[int]: A list containing only the even numbers from the input list.\n    """"""\n    return list(filter(lambda x: x % 2 == 0, nums))\n\n# Example usage\nexample_list = [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]\neven_numbers = filter_evennumbers(example_list)\nprint(even_numbers)  # Output: [2, 4, 6, 8, 10]\n', 'Not_Determinator_once'), ('def filter_evennumbers(nums):\n even_nums = list(filter(lambda x: x%2 == 0, nums))\n #begin to write code\n', '# Importing necessary package\nfrom typing import List\n\ndef filter_evennumbers(nums: List[int]) -> List[int]:\n    """"""\n    Filters out even numbers from the given list using a lambda function.\n    \n    Args:\n    nums (List[int]): A list of integers.\n    \n    Returns:\n    List[int]: A list containing only the even numbers from the input list.\n    """"""\n    # Using list comprehension with a lambda function to filter even numbers\n    even_nums = [x for x in nums if x % 2 == 0]\n    return even_nums\n\n# Example usage\nnums = [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]\nresult = filter_evennumbers(nums)\nprint(result)  # Output: [2, 4, 6, 8, 10]\n', 'for_var_outer'), ('def filter_evennumbers(nums):\n even_nums = list(filter(lambda x: x%2 == 0, nums))\n #begin to write code\n', '# Import necessary packages\nfrom typing import List\n\ndef filter_evennumbers(nums: List[int]) -> List[int]:\n    # Use a list comprehension to filter even numbers\n    even_nums = [num for num in nums if num % 2 == 0]\n    return even_nums\n\n# Example usage\nif __name__ == ""__main__"":\n    # Test cases\n    test_cases = [\n        ([1, 2, 3, 4, 5], [2, 4]),\n        ([11, 13, 17, 19, 23], []),\n        ([0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [0, 2, 4, 6, 8, 10])\n    ]\n    \n    for nums, expected in test_cases:\n        result = filter_evennumbers(nums)\n        assert result == expected, f""Failed for {nums}. Expected {expected}, got {result}""\n    print(""All test cases passed!"")\n', 'for2while'), ('def filter_evennumbers(nums):\n even_nums = list(filter(lambda x: x%2 == 0, nums))\n #begin to write code\n', '# Import necessary packages\nfrom typing import List\n\ndef filter_evennumbers(nums: List[int]) -> List[int]:\n    """"""\n    Filter even numbers using a lambda function.\n    \n    Args:\n    nums (List[int]): A list of integers.\n    \n    Returns:\n    List[int]: A list of even numbers from the input list.\n    """"""\n    # Use a list comprehension to filter even numbers\n    even_nums = [num for num in nums if num % 2 == 0]\n    return even_nums\n\n# Example usage\nif __name__ == ""__main__"":\n    # Example list of numbers\n    numbers = [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]\n    # Call the function and print the result\n    even_numbers = filter_evennumbers(numbers)\n    print(even_numbers)\n', 'for_var_inner')]}"
