Index,Original Code,Program Length,Ground truth,Original Prediction,Adversarial Code,Adversarial truth,Adv Prediction,Is Success,Query Times,Time Cost,Perturbation Type,orig prob,current prob,Attack path
221,"function larg_nnum(list1, n) {
    list1.sort((a, b) => b - a);
    //begin to write code
",90,"function larg_nnum(list1, n) {
    list1.sort((a, b) => b - a);
    return list1.slice(0, n);
}

","function larg_nnum(list1, n) {
    list1.sort((a, b) => b - a);
    return list1.slice(0, n);
}

// Example usage:
const dataset = [3, 1, 4, 1, 5, 9, 2, 6, 5, 3, 5];
const n = 3;
const result = larg_nnum(dataset, n);

","function larg_nnum(a, b) {
    a.sort((y, x) => x - y);
    //begin to write code
","function larg_nnum(a, b) {
    a.sort((y, x) => x - y);
    return a.slice(0, b);
}

","function larg_nnum(a, b) {
    a.sort((y, x) => x - y);
    return a.slice(-n);
}

// Example usage:
const data = [5, 2, 8, 3, 7, 1];
const n = 3;
const largestNumbers = larg_nnum(data, n);

",1,5,0.6287755409876505,rename:codebert_rename_identifier,1.0,0.0,"{'function larg_nnum(a, b) {\n    a.sort((y, x) => x - y);\n    return a.slice(0, b);\n}\n\n': [('function larg_nnum(list1, n) {\n    list1.sort((z, b) => b - z);\n    //begin to write code\n', 'function largest_nnum(list1, n) {\n    list1.sort((z, b) => b - z);\n    return list1.slice(0, n);\n}\n\n// Example usage:\nconst numbers = [3, 1, 4, 1, 5, 9, 2, 6, 5, 3, 5];\nconst n = 3;\n\n', 'random_flip_identifier'), ('function larg_nnum(a, b) {\n    a.sort((y, x) => x - y);\n    //begin to write code\n', 'function larg_nnum(a, b) {\n    a.sort((y, x) => x - y);\n    return a.slice(-n);\n}\n\n// Example usage:\nconst data = [5, 2, 8, 3, 7, 1];\nconst n = 3;\nconst largestNumbers = larg_nnum(data, n);\n\n', 'codebert_rename_identifier')]}"
222,"function lateralsuface_cylinder(r, h) {
    let lateralsurface = 2 * 3.1415 * r * h;
    //begin to write code
",111,"function lateralsuface_cylinder(r, h) {
    let lateralsurface = 2 * 3.1415 * r * h;
    return lateralsurface;
}

","function lateralsuface_cylinder(r, h) {
    let lateralsurface = 2 * 3.1415 * r * h;
    return lateralsurface;
}

// Example usage:
const radius = 5;
const height = 10;
const lateralSurfaceArea = lateralsuface_cylinder(radius, height);

","function alpha(r, h) {
    let lateralsurface = 2 * 3.1415 * r * h;
    //begin to write code
","function alpha(r, h) {
    let lateralsurface = 2 * 3.1415 * r * h;
    return lateralsurface;
}

","function volumeOfSphere(radius) {
    return 4 / 3 * Math.PI * Math.pow(radius, 3);
}
",1,3,0.4601298133532206,rename:codebert_rename_func_name,1.0,0.0,"{'function alpha(r, h) {\n    let lateralsurface = 2 * 3.1415 * r * h;\n    return lateralsurface;\n}\n\n': [('function alpha(r, h) {\n    let lateralsurface = 2 * 3.1415 * r * h;\n    //begin to write code\n', 'function volumeOfSphere(radius) {\n    return 4 / 3 * Math.PI * Math.pow(radius, 3);\n}\n', 'codebert_rename_func_name')]}"
223,"function volume_cube(l) {
  let volume = l * l * l;
  //begin to write code
",76,"function volume_cube(l) {
  let volume = l * l * l;
  return volume;
}

","function volume_cube(l) {
  let volume = l * l * l;
  return volume;
}

// Example usage:

",,,,-2,1,0.16205881039301553,rename:None,0.0,0.0,
224,"function even_bit_set_number(n) {
    let count = 0;
    let res = 0;
    let temp = n;
    while (temp > 0) {
        if (count % 2 == 1) {
        //begin to write code
",171,"function even_bit_set_number(n) {
    let count = 0;
    let res = 0;
    let temp = n;
    while (temp > 0) {
        if (count % 2 == 1) {
            res |= (1 << count);
        }
        count += 1;
        temp >>= 1;
    }
    return (n | res);
}

","function even_bit_set_number(n) {
    let count = 0;
    let res = 0;
    let temp = n;

    while (temp > 0) {
        if (count % 2 == 1) {
            res |= 1 << count; // Set the bit at the current position
        }
        count++;
        temp >>= 1; // Right shift the number by 1 bit
    }

    return res;
}

// Example usage:

",,,,-2,1,0.22511301040649415,rename:None,0.0,0.0,
225,"function No_of_Triangle(N, K) {
    if (N < K) {
        return -1;
    } else {
        let Tri_up = 0;
        //begin to write code
",135,"function No_of_Triangle(N, K) {
    if (N < K) {
        return -1;
    } else {
        let Tri_up = 0;
        Tri_up = Math.floor(((N - K + 1) * (N - K + 2)) / 2);
        let Tri_down = 0;
        Tri_down = Math.floor(((N - 2 * K + 1) * (N - 2 * K + 2)) / 2);
        return Tri_up + Tri_down;
    }
}

","function No_of_Triangle(N, K) {
    if (N < K) {
        return -1;
    } else {
        let Tri_up = 0;
        // Loop through all possible side lengths of the equilateral triangle
        for (let i = 1; i <= N; i++) {
            let j = 1;
            while (j <= i && j <= K) {
                // Check if the current side length forms an equilateral triangle
                if (i === j && i === K) {
                    Tri_up++;
                }
                j++;
            }
        }
        return Tri_up;
    }
}
",,,,-2,1,0.21505040327707928,rename:None,0.0,0.0,
226,"function check_occurences(test_list) {
    const res = {};
    test_list.map(pair => pair.sort((a,b) => a - b))
        .forEach(sortedPair => {
        //begin to write code
",175,"function check_occurences(test_list) {
    const res = {};
    test_list.map(pair => pair.sort((a,b) => a - b))
        .forEach(sortedPair => {
            const key = JSON.stringify(sortedPair);
            res[key] = (res[key] || 0) + 1;
        });
    return res;
}","function check_occurences(test_list) {
    const res = {};

    // Step 1: Sort the pairs based on the first element of each pair
    test_list.sort((a, b) => a[0] - b[0]);

    // Step 2: Group the sorted pairs by their second element
    test_list.forEach((pair) => {
        const key = pair[1];
        if (res[key]) {
            res[key].push(pair);
        } else {
            res[key] = [pair];
        }
    });

    // Step 3: Calculate the number of occurrences for each group
    for (const key in res) {
        res[key].forEach(record => {
            if (res[key].length > 1) {
                
            }
        });
    }
}

// Example usage:
const testList = [
    [1, 2],
    [2, 3],
    [3, 2],
    [1, 2],
    [2, 3],
    [3, 2]
];

check_occurences(testList);
",,,,-2,1,0.23474290370941162,rename:None,0.0,0.0,
227,"function numberOfSubstrings(str) {
    const strLen = str.length;
    //begin to write code
",92,"function numberOfSubstrings(str) {
    const strLen = str.length;
    return parseInt(strLen * (strLen + 1) / 2);
}

","function numberOfSubstrings(str) {
    const strLen = str.length;
    let count = 0;

    for (let i = 0; i < strLen; i++) {
        for (let j = i + 1; j < strLen; j++) {
            if (str[i]!== str[j]) {
                count++;
            }
        }
    }

    return count;
}

// Example usage:
const inputString = ""abcde"";

",,,,-2,1,0.21789929072062175,rename:None,0.0,0.0,
228,"function get_total_number_of_sequences(m, n) {
    let T = Array.from({ length: m + 1 }, () => Array(n + 1).fill(0));
    for (let i = 0; i <= m; i++) {
        for (let j = 0; j <= n; j++) {
            if (i === 0 || j === 0) {
                T[i][j] = 0;
            } else if (i < j) {
                T[i][j] = 0;
                //begin to write code
",358,"function get_total_number_of_sequences(m, n) {
    let T = Array.from({ length: m + 1 }, () => Array(n + 1).fill(0));
    for (let i = 0; i <= m; i++) {
        for (let j = 0; j <= n; j++) {
            if (i === 0 || j === 0) {
                T[i][j] = 0;
            } else if (i < j) {
                T[i][j] = 0;
            } else if (j === 1) {
                T[i][j] = i;
            } else {
                T[i][j] = T[i - 1][j] + T[Math.floor(i / 2)][j - 1];
            }
        }
    }
    return T[m][n];
}

","function get_total_number_of_sequences(m, n) {
    let T = Array.from({ length: m + 1 }, () => Array(n + 1).fill(0));
    for (let i = 0; i <= m; i++) {
        for (let j = 0; j <= n; j++) {
            if (i === 0 || j === 0) {
                T[i][j] = 0;
            } else if (i < j) {
                T[i][j] = 0;
                //begin to write code
            } else if (i >= 2 * j && j >= 2 * i) {
                T[i][j] = T[i - 1][j] + T[i][j - 2];
            }
        }
    }
    return T[m][n];
}

// Example usage:


",,,,-2,1,0.23189504941304526,rename:None,0.0,0.0,
229,"function replaceList(list1, list2) {
    list1.splice(-1, 1, ...list2);
    //begin to write code
",98,"function replaceList(list1, list2) {
    list1.splice(-1, 1, ...list2);
    return list1;
}","function replaceList(list1, list2) {
    list1.splice(-1, 1,...list2);
}
",,,,-2,1,0.13798670371373495,rename:None,0.0,0.0,
230,"function array_3d(m, n, o) {
    let array_3d = [];
    for (let row = 0; row < o; row++) {
        let nArray = [];
        for (let col = 0; col < n; col++) {
            let mArray = new Array(m).fill('*');
            //begin to write code
",244,"function array_3d(m, n, o) {
    let array_3d = [];
    for (let row = 0; row < o; row++) {
        let nArray = [];
        for (let col = 0; col < n; col++) {
            let mArray = new Array(m).fill('*');
            nArray.push(mArray);
        }
        array_3d.push(nArray);
    }
    return array_3d;
}

","function array_3d(m, n, o) {
    let array_3d = [];
    for (let row = 0; row < o; row++) {
        let nArray = [];
        for (let col = 0; col < n; col++) {
            nArray.push('*');
        }
        array_3d.push(nArray);
    }
    return array_3d;
}

// Example usage:
const result = array_3d(3, 4, 5);

",,,,-2,1,0.19439597924550375,rename:None,0.0,0.0,
231,"function count_charac(str1) {
    let total = 0;
    for (let i of str1) {
    //begin to write code
",101,"function count_charac(str1) {
    let total = 0;
    for (let i of str1) {
        total = total + 1;
    }
    return total;
}

","function count_charac(str1) {
    let total = 0;
    for (let i = 0; i < str1.length; i++) {
        total += str1[i];
    }
    return total;
}

// Example usage:

",,,,-2,1,0.16835132837295533,rename:None,0.0,0.0,
232,"function sortOnOccurence(lst) {
    const dct = {};
    for (const [i, j] of lst) {
        if (!dct[i]) dct[i] = [];
        dct[i].push(j);
        //begin to write code
",172,"function sortOnOccurence(lst) {
    const dct = {};
    for (const [i, j] of lst) {
        if (!dct[i]) dct[i] = [];
        dct[i].push(j);
    }
    return Object.entries(dct).map(([i, j]) => {
        const unique = [...new Set(j)];
        return [i, ...unique, unique.length];
    });
}","function sortOnOccurence(lst) {
    const dct = {};
    for (const [i, j] of lst) {
        if (!dct[i]) dct[i] = [];
        dct[i].push(j);
    }

    // Sort the dictionary items based on the first element of each tuple
    return Object.entries(dct).sort((a, b) => a[0] - b[0]);
}

// Example usage:
const exampleList = [
    [1, 2],
    [3, 2],
    [4, 1],
    [5, 1]
];

const sortedList = sortOnOccurence(exampleList);

",,,,-2,1,0.22538814942042032,rename:None,0.0,0.0,
233,"function next_Perfect_Square(N) {
    let nextN = Math.floor(Math.sqrt(N)) + 1;
    //begin to write code
",106,"function next_Perfect_Square(N) {
    let nextN = Math.floor(Math.sqrt(N)) + 1;
    return nextN * nextN;
}

","function next_Perfect_Square(N) {
    let nextN = Math.floor(Math.sqrt(N)) + 1;
    return nextN * nextN;
}

// Example usage:


","function func_0(var_0) {
    let var_1 = Math.floor(Math.sqrt(var_0)) + 1;
    //begin to write code
","function func_0(var_0) {
    let var_1 = Math.floor(Math.sqrt(var_0)) + 1;
    return var_1 * var_1;
}

","function nextPerfectSquare(n) {
    let sqrtN = Math.sqrt(n);
    let nextSquare = sqrtN + 1;
    return nextSquare;
}

// Example usage:


",1,5,0.6311575293540954,rename:normalize_function_names,1.0,0.0,"{'function func_0(var_0) {\n    let var_1 = Math.floor(Math.sqrt(var_0)) + 1;\n    return var_1 * var_1;\n}\n\n': [('function next_Perfect_Square(var_0) {\n    let var_1 = Math.floor(Math.sqrt(var_0)) + 1;\n    //begin to write code\n', 'function next_Perfect_Square(var_0) {\n    let var_1 = Math.floor(Math.sqrt(var_0)) + 1;\n    return var_1 * var_1;\n}\n\n// Example usage:\n\n\n\n\n', 'normalize_identifer'), ('function func_0(var_0) {\n    let var_1 = Math.floor(Math.sqrt(var_0)) + 1;\n    //begin to write code\n', 'function nextPerfectSquare(n) {\n    let sqrtN = Math.sqrt(n);\n    let nextSquare = sqrtN + 1;\n    return nextSquare;\n}\n\n// Example usage:\n\n\n', 'normalize_function_names')]}"
234,"function max_sum(arr, n) {
    let MSIBS = [...arr];
    for (let i = 0; i < n; i++) {
        for (let j = 0; j < i; j++) {
            if (arr[i] > arr[j] && MSIBS[i] < MSIBS[j] + arr[i]) {
                MSIBS[i] = MSIBS[j] + arr[i];
            }
        }
    }
    let MSDBS = [...arr];
    for (let i = 1; i <= n; i++) {
    //begin to write code
",355,"function max_sum(arr, n) {
    let MSIBS = [...arr];
    for (let i = 0; i < n; i++) {
        for (let j = 0; j < i; j++) {
            if (arr[i] > arr[j] && MSIBS[i] < MSIBS[j] + arr[i]) {
                MSIBS[i] = MSIBS[j] + arr[i];
            }
        }
    }

    let MSDBS = [...arr];
    for (let i = 1; i <= n; i++) {
        for (let j = 1; j < i; j++) {
            if (arr[n - i] > arr[n - j] && MSDBS[n - i] < MSDBS[n - j] + arr[n - i]) {
                MSDBS[n - i] = MSDBS[n - j] + arr[n - i];
            }
        }
    }

    let max_sum = Number.NEGATIVE_INFINITY;
    for (let i = 0; i < n; i++) {
        max_sum = Math.max(max_sum, MSIBS[i] + MSDBS[i] - arr[i]);
    }
    return max_sum;
}

","function max_sum(arr, n) {
    let MSIBS = [...arr];
    for (let i = 0; i < n; i++) {
        for (let j = 0; j < i; j++) {
            if (arr[i] > arr[j] && MSIBS[i] < MSIBS[j] + arr[i]) {
                MSIBS[i] = MSIBS[j] + arr[i];
            }
        }
    }
    let MSDBS = [...arr];
    for (let i = 1; i <= n; i++) {
        for (let j = 0; j < i; j++) {
            MSDBS[i] = Math.max(MSDBS[i], MSIBS[j] + arr[i]);
        }
    }
    return Math.max(...MSIBS);
}

// Example usage:
const arr = [3, 2, 1, 4, 5];
const n = arr.length;

",,,,-2,1,0.23367865085601808,rename:None,0.0,0.0,
